Names	PercentSand	PercentClay	pct_C	pct_N	ppm_P	ppm_K	ppm_Ca	ppm_Mg	ppm_S	ppm_Na	ppm_Zn	ppm_Mn	ppm_Fe	ppm_Cu	ppm_B	soil_pH	soil_CN	ANNUAL_FORB	ANNUAL_GRASS	ANNUAL_LEGUME	BIENNIAL_FORB	PERENNIAL_FORB	PERENNIAL_GRAMINOID	PERENNIAL_GRASS	PERENNIAL_LEGUME	PERENNIAL_WOODY	total_legume	ACACIA_NILOTICA_SSP._KRAUSSIANA	ACHILLEA_ATRATA	ACHILLEA_MILLEFOLIUM	ACMISPON_AMERICANUS	ACMISPON_PARVIFLORUS	AGATHISANTHEMUM_CHLOROPHYLLUM	AGOSERIS_AURANTIACA	AGOSERIS_GLAUCA	AGROSTIS_ALPINA	AGROSTIS_CAPILLARIS	ALBUCA_SETOSA	ALCHEMILLA_XANTHOCHLORA	ALEPIDEA_NATALENSIS	ALLIUM_ACUMINATUM	ALLIUM_SP.	ALLIUM_TEXTILE	ALOPECURUS_PRATENSIS	ALYSSUM_DESERTORUM	AMARANTHUS_TUBERCULATUS	AMBROSIA_PSILOSTACHYA	AMORPHA_CANESCENS	ANAGALLIS_ARVENSIS	ANDROPOGON_GERARDII	ANDROPOGON_SCHIRENSIS	ANDROPOGON_VIRGINICUS	ANEMONE_VERNALIS	ANGELICA_GENUFLEXA	ANTHOXANTHUM_ODORATUM	ANTHRISCUS_CAUCALIS	ANTHYLLIS_ALPESTRIS	ARISTEA_TORULOSA	ARISTIDA_JUNCIFORMIS	ARISTIDA_PERSONATA	ARTEMISIA_FILIFOLIA	ARTEMISIA_LUDOVICIANA	ARTEMISIA_TRIDENTATA	ARTEMISIA_TRIPARTITA	ASCLEPIAS_VERTICILLATA	ASPIDONEPSIS_REENENSIS	ASTER_ALPINUS	ASTER_BAKERIANUS	ASTRAGALUS_CRASSICARPUS	ASTRAGALUS_FILIPES	ASTRAGALUS_PURSHII	ASTRAGALUS_SP.	AVENA_BARBATA	AVENA_FATUA	BERKHEYA_UMBELLATA	BISTORTA_BISTORTOIDES	BOTRYCHIUM_LUNARIA	BOUTELOUA_CURTIPENDULA	BRACHIARIA_SERRATA	BRACHYPODIUM_DISTACHYON	BRACHYTHECIUM_RUTABULUM	BRASSICA_RAPA	BRICKELLIA_EUPATORIOIDES	BROMUS_CARINATUS	BROMUS_DIANDRUS	BROMUS_HORDEACEUS	BROMUS_INERMIS	BROMUS_MADRITENSIS	BROMUS_SP.	BROMUS_STERILIS	BROMUS_TECTORUM	BULBOSTYLIS_CONTEXTA	BULBOSTYLIS_SP.	CALOCHORTUS_MACROCARPUS	CALOCHORTUS_SUBALPINUS	CAMASSIA_QUAMASH	CAMISSONIA_ANDINA	CAMPANULA_BARBATA	CAMPANULA_SCHEUCHZERI	CAMPSIS_RADICANS	CARDUUS_DEFLORATUS	CAREX_BREVIOR	CAREX_CARYOPHYLLEA	CAREX_FILIFOLIA	CAREX_HOODII	CAREX_INOPS_SSP._HELIOPHILA	CAREX_MEADII	CAREX_NEBRASCENSIS	CAREX_ORNITHOPODA	CAREX_SEMPERVIRENS	CARLINA_ACAULIS	CASTILLEJA_ANGUSTIFOLIA	CEANOTHUS_HERBACEUS	CENTAUREA_MELITENSIS	CENTELLA_GLABRATA	CERASTIUM_ARVENSE	CERASTIUM_FONTANUM	CERASTIUM_GLOMERATUM	CERATOCEPHALA_TESTICULATA	CHAETACANTHUS_BURCHELLII	CHAMAECRISTA_CAPENSIS	CHAMAECRISTA_FASCICULATA	CHEILANTHES_SIEBERI	CHONDROSUM_GRACILE	CIRSIUM_ARVENSE	CIRSIUM_REMOTIFOLIUM	CIRSIUM_VULGARE	CLARKIA_PURPUREA	COLLINSIA_PARVIFLORA	COLLINSIA_TORREYI	COMMELINA_AFRICANA	CONVOLVULUS_ARVENSIS	CONYZA_CANADENSIS	CONYZA_RAMOSISSIMA	CRABBEA_HIRSUTA	CRASSULA_VAGINATA	CRATAEGUS_MONOGYNA	CREPIS_ACUMINATA	CREPIS_CAPILLARIS	CREPIS_SP.	CYANOTIS_SPECIOSA	CYNOGLOSSUM_COERULEUM_var._MANNII	CYNOSURUS_ECHINATUS	CYPERUS_AGGREGATUS	CYPERUS_NIVEUS_var._LEUCOCEPHALUS	CYPERUS_SP.	DACTYLIS_GLOMERATA	DACTYLOCTENIUM_RADULANS	DALEA_CANDIDA	DALEA_PURPUREA	DANTHONIA_INTERMEDIA	DANTHONIA_SPICATA	DAPHNE_STRIATA	DAUCUS_CAROTA	DELPHINIUM_ANDERSONII	DELPHINIUM_MENZIESII	DESCURAINIA_SOPHIA	DICLIS_REPTANS	DIERAMA_INSIGNE	DIGITARIA_ERIANTHA	DIHETEROPOGON_AMPLECTENS	DIHETEROPOGON_FILIFOLIUS	ECHINACEA_ANGUSTIFOLIA	ECHINACEA_PALLIDA	ELIONURUS_MUTICUS	ELYMUS_CANADENSIS	ELYMUS_ELYMOIDES	ELYMUS_GLAUCUS	ELYMUS_REPENS	ELYMUS_SMITHII	ELYMUS_SPICATUS	EPALTES_AUSTRALIS	EPILOBIUM_BILLARDIEREANUM	EPILOBIUM_GLABERRIMUM	EPILOBIUM_HALLEANUM	ERAGROSTIS_CAPENSIS	ERAGROSTIS_CURVULA	ERAGROSTIS_PARVIFLORA	ERAGROSTIS_RACEMOSA	ERAGROSTIS_SORORIA	ERAGROSTIS_SPECTABILIS	EREMOCHLOA_BIMACULATA	ERIGERON_ALICEAE	ERIGERON_ANNUUS	ERIGERON_PRIMULIFOLIUM	ERIGERON_PUMILUS	ERIGERON_SP.	ERIGERON_STRIGOSUS	ERIGERON_UNIFLORUS	ERIOGONUM_MICROTHECUM	ERIOSEMA_CORDATUM	ERIOSEMA_DISTINCTUM	ERIOSEMA_SALIGNUM	ERODIUM_BOTRYS	EUPHORBIA_GUEINZII	EUPHORBIA_MARGINATA	EUPHORBIA_SERPENS	EUPHRASIA_MINIMA	EURYOPS_LAXUS	FESTUCA_ARUNDINACEA	FESTUCA_HALLERI	FESTUCA_IDAHOENSIS	FESTUCA_RUBRA	FESTUCA_SUBVERTICILLATA	FILAGO_CALIFORNICA	FIMBRISTYLIS_DICHOTOMA	FIMBRISTYLIS_OVATA	FORB_SP.	FRAGARIA_SP.	GALIUM_ANISOPHYLLON	GALIUM_APARINE	GALIUM_OREGANUM	GAURA_COCCINEA	GAYOPHYTUM_RAMOSISSIMUM	GAZANIA_KREBSIANA	GAZANIA_SP.	GENTIANA_NIVALIS	GENTIANA_VERNA	GENTIANELLA_CAMPESTRIS	GERANIUM_CAROLINIANUM	GERANIUM_DISSECTUM	GERANIUM_MOLLE	GERBERA_AMBIGUA	GEUM_MONTANUM	GLADIOLUS_AURANTIACUS	GLANDULARIA_ARISTIGERA	GRADERIA_SCABRA	GUTIERREZIA_SAROTHRAE	HEBENSTRETIA_DURA	HELIANTHEMUM_NUMMULARIUM_var._GRANDIFLORUM	HELICHRYSUM_AUREONITENS	HELICHRYSUM_AUREUM	HELICHRYSUM_CEPHALOIDEUM	HELICHRYSUM_KREBSIANUM	HELICHRYSUM_MICONIIFOLIUM	HELICHRYSUM_MIXTUM	HELICHRYSUM_PALLIDUM	HELICHRYSUM_PANNOSUM	HELICHRYSUM_PILOSELLUM	HELICTOTRICHON_VERSICOLOR	HERACLEUM_SPHONDYLIUM	HETEROPOGON_CONTORTUS	HIBISCUS_AETHIOPICUS	HIERACIUM_PILOSELLA	HIPPOCREPIS_COMOSA	HOLCUS_LANATUS	HORDEUM_BRACHYANTHERUM	HORDEUM_JUBATUM	HORDEUM_MURINUM	HYPARRHENIA_HIRTA	HYPOCHAERIS_RADICATA	HYPOXIS_COLCHICIFOLIA	HYPOXIS_GERRARDII	HYPOXIS_SP.	IPOMOEA_SP.	IVESIA_SERICOLEUCA	JUNCUS_BALTICUS	JUNCUS_DUBIUS	JUNCUS_EFFUSUS	JUNIPERUS_COMMUNIS_var._SAXATILIS	JUNIPERUS_VIRGINIANA	KOELERIA_HIRSUTA	KOELERIA_MACRANTHA	KOHAUTIA_AMATYMBICA	KUMMEROWIA_STIPULACEA	LAGOPHYLLA_MINOR	LAPPULA_REDOWSKII	LATHYRUS_SPHAERICUS	LEDEBOURIA_OVATIFOLIA	LEPIDIUM_DENSIFLORUM	LESPEDEZA_JUNCEA_var._SERICEA	LEUCANTHEMUM_VULGARE	LIATRIS_PUNCTATA	LIGUSTICUM_APIIFOLIUM	LINANTHUS_PUNGENS	LINUM_SULCATUM	LIQUIDAMBAR_STYRACIFLUA	LOLIUM_MULTIFLORUM	LOLIUM_PERENNE	LOMATIUM_FOENICULACEUM	LOMATIUM_NEVADENSE	LONICERA_JAPONICA	LOTUS_ALPINUS	LOUDETIA_SIMPLEX	LUPINUS_LATIFOLIUS	LUZULA_LUZULINA	LUZULA_MULTIFLORA	MADIA_EXIGUA	MADIA_GRACILIS	MELILOTUS_OFFICINALIS	MELINIS_NERVIGLUMIS	MICROCHLOA_ALTERA	MICROSTERIS_GRACILIS	MIMOSA_QUADRIVALVIS_var._NUTTALLII	MIMULUS_PRIMULOIDES	MIMULUS_SUKSDORFII	MINUARTIA_VERNA	MOEHRINGIA_LATERIFLORA	MONARDA_FISTULOSA	MONOCYMBIUM_CERESIIFORME	MONTIA_CHAMISSOI	MONTIA_LINEARIS	MORAEA_STRICTA	MURALTIA_SAXICOLA	MYOSOTIS_ALPESTRIS	MYOSOTIS_DISCOLOR	MYOSURUS_APETALUS	NARDUS_STRICTA	NASSELLA_PULCHRA	NAVARRETIA_INTERTEXTA_SSP._PROPINQUA	NEMOPHILA_PEDUNCULATA	OCIMUM_OBOVATUM	OENOTHERA_PARVIFLORA	OTHER_ANIMAL_DIGGINGS	OTHER_LIGNOTUBER	OXALIS_CORNICULATA	OXALIS_STRICTA	PACHYCARPUS_SCABER	PACKERA_ANONYMA	PANICUM_ACUMINATUM	PANICUM_AEQUINERVE	PANICUM_CAPILLARE	PANICUM_ECKLONII	PANICUM_NATALENSE	PANICUM_OLIGOSANTHES	PANICUM_SP.	PANICUM_VIRGATUM	PEARSONIA_GRANDIFOLIA	PEDICULARIS_TUBEROSA	PELARGONIUM_ALCHEMILLOIDES	PENSTEMON_HUMILIS	PENSTEMON_PROCERUS	PENSTEMON_RYDBERGII_var._OREOCHARIS	PENTANISIA_ANGUSTIFOLIA	PERIDERIDIA_LEMMONII	PHACELIA_HASTATA	PHLEUM_PRATENSE	PHLOX_ADSURGENS	PHLOX_DIFFUSA	PHLOX_HOODII	PHLOX_LONGIFOLIA	PHYSALIS_HETEROPHYLLA	PHYSALIS_LONGIFOLIA	PHYSALIS_PERUVIANA	PHYSALIS_PUMILA	PHYTEUMA_HEMISPHAERICUM	PINUS_TAEDA	PLAGIOBOTHRYS_COGNATUS	PLANTAGO_LANCEOLATA	POA_ALPINA	POA_COMPRESSA	POA_CUSICKII	POA_PRATENSIS	POA_SECUNDA	POLYGALA_ALPESTRIS	POLYGALA_HOTTENTOTTA	POLYGONUM_AVICULARE	POLYGONUM_DOUGLASII	POLYGONUM_MINIMUM	POLYGONUM_POLYGALOIDES_var._KELLOGGII	POLYGONUM_VIVIPARUM	POTENTILLA_AUREA	POTENTILLA_CRANTZII	POTENTILLA_GRACILIS	POTENTILLA_GRANDIFLORA	PROTEA_SIMPLEX	PSAMMOTROPHA_SP.	PSORALEA_TENUIFLORA	PYCNOSORUS_CHRYSANTHES	RANUNCULUS_MONTANUS	RANUNCULUS_REPENS	RATIBIDA_PINNATA	RHINANTHUS_MINOR	RHYNCHOSIA_COOPERI	RHYNCHOSIA_TOTTA	RHYTIDIADELPHUS_SQUARROSUS	RUBUS_SP.	RUDBECKIA_HIRTA	RUELLIA_BAURII	RUELLIA_HUMILIS	RUMEX_ACETOSA	RUMEX_ACETOSELLA	RUMEX_CRISPUS	SALVIA_AZUREA	SCABIOSA_COLUMBARIA	SCHEDONORUS_SP.	SCHIZACHYRIUM_SCOPARIUM	SCUTELLARIA_INTEGRIFOLIA	SELAGO_PEDUNCULARIS	SEMPERVIVUM_ARACHNOIDEUM	SENECIO_ADNATUS	SENECIO_BUPLEUROIDES	SENECIO_CORONATUS	SENECIO_GLABERRIMUS	SENECIO_POLYANTHEMOIDES	SENECIO_SPECIOSUS	SENECIO_UMGENIENSIS	SENECIO_VARIABILIS	SETARIA_NIGRIROSTRIS	SHERARDIA_ARVENSIS	SIDALCEA_OREGANA	SILENE_NUTANS	SISYRINCHIUM_BELLUM	SISYRINCHIUM_CAMPESTRE	SOLANUM_CAROLINENSE	SOLIDAGO_ALTISSIMA	SOLIDAGO_CANADENSIS	SOLIDAGO_MISSOURIENSIS	SOLIDAGO_PINETORUM	SOLIDAGO_SPECIOSA	SONCHUS_OLERACEUS	SORGHASTRUM_NUTANS	SPERMACOCE_NATALENSIS	SPHAERALCEA_COCCINEA	SPOROBOLUS_AFRICANUS	SPOROBOLUS_COMPOSITUS	SPOROBOLUS_CRYPTANDRUS	SPOROBOLUS_HETEROLEPIS	STELLARIA_LONGIPES	STIPA_COMATA	STIPA_OCCIDENTALIS	STIPA_THURBERIANA	STYLOCHAETON_NATALENSIS	SYMPHYOTRICHUM_ERICOIDES	SYMPHYOTRICHUM_OBLONGIFOLIUM	SYMPHYOTRICHUM_PILOSUM	SYMPHYOTRICHUM_SPATHULATUM	SYRMATIUM_GLABRUM	TAENIATHERUM_CAPUT-MEDUSAE	TAGETES_MINUTA	TARAXACUM_CAMPYLODES	TEPHROSIA_MACROPODA	THEMEDA_TRIANDRA	THESIUM_ALPINUM	THESIUM_GOETZEANUM	THUNBERGIA_ATRIPLICIFOLIA	THYMUS_PRAECOX_SSP._POLYTRICHUS	TOLPIS_STATICIFOLIA	TORILIS_ARVENSIS	TRACHYPOGON_SPICATUS	TRADESCANTIA_OCCIDENTALIS	TRAGOPOGON_DUBIUS	TRIDENS_FLAVUS	TRIFOLIUM_BADIUM	TRIFOLIUM_DUBIUM	TRIFOLIUM_HIRTUM	TRIFOLIUM_LONGIPES	TRIFOLIUM_PRATENSE	TRIFOLIUM_REPENS	TRIPSACUM_DACTYLOIDES	TRISTACHYA_LEUCOTHRIX	UNKNOWN	UNKNOWN_DICOT	UNKNOWN_SP.	VACCINIUM_VITIS-IDAEA	VALERIANELLA_LOCUSTA	VERBENA_STRICTA	VERNONIA_BALDWINII	VERONICA_ARVENSIS	VERONICA_BILOBA	VERONICA_CHAMAEDRYS	VERONICA_FILIFORMIS	VERONICA_FRUTICANS	VERONICA_SP.	VICIA_GRANDIFLORA	VICIA_HIRSUTA	VICIA_SATIVA	VICIA_SP.	VICIA_VILLOSA	VIOLA_NUTTALLII	VIOLA_TRINERVATA	VULPIA_MYUROS	VULPIA_OCTOFLORA	WAHLENBERGIA_GRACILIS	WATSONIA_LEPIDA	ZORNIA_CAPENSIS
NN101.nifH	NA	NA	1.676	0.134	15	48	1970	395	24	38	2.4	131	215	3.9	0.4	5.9	12.507463	2	95	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NN103.nifH	28	22.8	2.231	0.173	20	88	1747	402	27	54	2.8	117	165	3.2	0.3	6	12.895954	0	115	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NN1031.nifH	NA	NA	2.694	0.27	226	81	2181	225	32	27	1.7	116	220	1.7	0.6	6.3	9.977778	38	0	30	0	2	0	33	1	15	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0
NN1036.nifH	22	20.8	2.992	0.281	240	80	2532	296	32	33	2	138	222	2	0.6	6.5	10.647687	56	0	40	0	1	0	8	3	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0
NN1041.nifH	32	18.8	2.524	0.243	227	69	2260	191	32	29	1.5	106	221	2	0.7	6.2	10.386831	81	0	25	0	1	0	3	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0
NN1047.nifH	NA	NA	2.599	0.256	236	87	2826	242	34	25	1.7	134	222	2.1	0.7	6.5	10.152344	97	0	7	0	2	0	11	5	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	0	0	0	0	0	0	0	0	0	0	0
